track_id,song_name,artist_name,artist_id,album_name,duration_ms,popularity,added_at,artist_genres,spotify_url,release_year,artist_followers,genres,album_total_tracks,artist_popularity,tempo,energy,key,mode,time_signature,speechiness,danceability,valence,acousticness,liveness,instrumentalness,loudness
0b7qBgsDlYz5koxoIdTZTe,Tomorrow,Fly By Midnight,4rQTEdG6hDVOlDUFKs9EjZ,Silver Crane,185474,50,2023,,https://open.spotify.com/track/0b7qBgsDlYz5koxoIdTZTe,2021,248275.0,['singer-songwriter pop'],12.0,57.0,149.969,0.669,2.0,1.0,4.0,0.037,0.568,0.405,0.112,0.115,0.0,-5.698
0lUSd7TCG8srh6HpIAEIWL,Power,Little Mix,3e7awlrlDSwF3iM0WBjGMp,Glory Days (Expanded Edition),247840,75,2023,,https://open.spotify.com/track/0lUSd7TCG8srh6HpIAEIWL,2016,11816493.0,"['girl group', 'pop', 'talent show', 'uk pop']",21.0,70.0,172.966,0.855,7.0,1.0,4.0,0.211,0.566,0.517,0.0372,0.181,0.000157,-4.016
1LLXZFeAHK9R4xUramtUKw,London Boy,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Lover,190240,74,2023,,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw,2019,108717184.0,['pop'],18.0,100.0,157.925,0.71,1.0,1.0,4.0,0.05,0.695,0.557,0.0246,0.133,0.000104,-6.639
4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),"Taylor Swift, The Chicks",06HL4z0CvFAxyc27GXpf02,Lover,201586,65,2023,,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr,2019,108717184.0,['pop'],18.0,100.0,207.476,0.182,0.0,1.0,4.0,0.0641,0.433,0.421,0.907,0.123,0.0,-12.566
3T4UodGkfZObJ43RtA5KFU,Connection,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,Connection,148459,60,2023,soft pop,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,2018,16820015.0,"['piano rock', 'pop']",1.0,80.0,168.154,0.602,5.0,1.0,4.0,0.0437,0.611,0.624,0.000837,0.112,0.0,-4.89
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",137W8MRPWKqSmrBGDBFSop,See You Again (feat. Charlie Puth),229525,87,2023,,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,2015,10937661.0,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0,78.0,80.025,0.481,10.0,1.0,4.0,0.0815,0.689,0.283,0.369,0.0649,1.03e-06,-7.503
2asIUjALYhUbH8hvLUhDWo,Main Chick (feat. Chris Brown),"Kid Ink, Chris Brown",6KZDXtSj0SzGOV705nNeh3,My Own Lane (Expanded Edition),197813,75,2023,,https://open.spotify.com/track/2asIUjALYhUbH8hvLUhDWo,2014,2941414.0,"['pop rap', 'rap', 'southern hip hop', 'trap']",18.0,63.0,95.072,0.496,10.0,1.0,4.0,0.0354,0.775,0.204,0.0393,0.526,0.0,-5.652
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",7dGJo4pcD2V6oG8kP0tJRR,Music To Be Murdered By,210800,83,2023,rap; hip hop,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020,83371408.0,"['detroit hip hop', 'hip hop', 'rap']",20.0,87.0,165.995,0.745,10.0,0.0,4.0,0.342,0.808,0.829,0.145,0.292,0.0,-5.26
0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,The Name Chapter: TEMPTATION,186570,69,2023,k-pop,https://open.spotify.com/track/0rhI6gvOeCKA502RdJAbfs,2023,9876744.0,"['k-pop', 'k-pop boy group']",5.0,77.0,125.022,0.893,10.0,0.0,4.0,0.0851,0.712,0.828,0.00788,0.169,0.0,-3.995
1pdFdv8R6ezIAUUNkn785b,CHEERS,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,SECTOR 17,181466,62,2023,k-pop,https://open.spotify.com/track/1pdFdv8R6ezIAUUNkn785b,2022,11246705.0,"['k-pop', 'k-pop boy group']",13.0,76.0,159.991,0.848,2.0,1.0,4.0,0.097,0.74,0.881,0.306,0.193,0.0,-4.697
5cRYjWM1b6Zqgnwg0F0kPP,My Stupid Heart,Walk off the Earth,6jEiUoyyJNPHzSR0Nib6HX,My Stupid Heart (Kids Version),160866,29,2023,,https://open.spotify.com/track/5cRYjWM1b6Zqgnwg0F0kPP,2023,,,2.0,,115.077,0.682,7.0,1.0,4.0,0.0345,0.75,0.655,0.0799,0.199,0.0,-8.257
3vHKqg3WDgtWA5unl5layh,DANCING ALL ALONE,Clinton Kane,7okSU80WTrn4LXlyXYbX3P,DANCING ALL ALONE,171601,47,2023,,https://open.spotify.com/track/3vHKqg3WDgtWA5unl5layh,2023,909534.0,"['alt z', 'gen z singer-songwriter']",1.0,59.0,145.934,0.576,5.0,1.0,4.0,0.244,0.404,0.489,0.0693,0.551,3.8e-06,-5.803
2NjO87HyT80fsgejd3PLYW,Dance To This (feat. Ariana Grande),"Troye Sivan, Ariana Grande",3WGpXCj9YhhfX11TToZcXP,Bloom,231846,70,2023,,https://open.spotify.com/track/2NjO87HyT80fsgejd3PLYW,2018,8114601.0,"['australian pop', 'pop', 'viral pop']",10.0,75.0,117.016,0.756,11.0,1.0,4.0,0.047,0.736,0.712,0.00632,0.106,0.00577,-7.099
3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,Strawberries & Cigarettes,201538,73,2023,,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ,2018,8114601.0,"['australian pop', 'pop', 'viral pop']",1.0,75.0,83.909,0.537,9.0,1.0,4.0,0.0832,0.578,0.25,0.162,0.076,0.0,-8.676
5IgjP7X4th6nMNDh4akUHb,Under The Influence,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Indigo (Extended),184203,85,2023,r&b,https://open.spotify.com/track/5IgjP7X4th6nMNDh4akUHb,2019,21475109.0,"['r&b', 'rap']",42.0,84.0,116.992,0.69,9.0,0.0,4.0,0.0427,0.733,0.31,0.0635,0.105,1.18e-06,-5.529
4q6dqyGM25sKFU8nYAGRe4,Show Me (feat. Chris Brown),"Kid Ink, Chris Brown",6KZDXtSj0SzGOV705nNeh3,My Own Lane (Expanded Edition),217800,78,2023,,https://open.spotify.com/track/4q6dqyGM25sKFU8nYAGRe4,2014,2941414.0,"['pop rap', 'rap', 'southern hip hop', 'trap']",18.0,63.0,98.098,0.508,7.0,1.0,4.0,0.0502,0.711,0.663,0.0355,0.141,0.0,-7.299
5FsJ8AUxW1KBypdhFvbdkd,PIE (feat. Chris Brown),"Future, Chris Brown",1RyvyyTE3xzB2ZywiAwp0i,HNDRXX,211240,55,2023,rap; trap,https://open.spotify.com/track/5FsJ8AUxW1KBypdhFvbdkd,2017,16755246.0,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",19.0,91.0,155.982,0.6,5.0,0.0,4.0,0.309,0.755,0.652,0.144,0.117,0.0,-6.431
009ImBOrIUlWgla8U05RAC,Unconditionally,Katy Perry,6jJ0s89eD6GaHleKKya26X,PRISM,228878,80,2023,pop,https://open.spotify.com/track/009ImBOrIUlWgla8U05RAC,2013,32739650.0,['pop'],13.0,81.0,128.902,0.725,7.0,1.0,4.0,0.0431,0.432,0.353,0.00273,0.208,0.0,-4.862
5LkRgwjOaBydaGxc5rztPd,Can't Miss You Anymore,Avery Anna,5rjz63sgMaAUAyBMyCUK5D,Can't Miss You Anymore,172663,47,2023,,https://open.spotify.com/track/5LkRgwjOaBydaGxc5rztPd,2021,112528.0,"['alt z', 'modern country pop', 'singer-songwriter pop']",1.0,54.0,189.792,0.428,5.0,1.0,4.0,0.0396,0.388,0.311,0.166,0.0773,0.0,-7.146
2K52TQ4HqTz2ZbCrhkFw0p,Not Supposed To Know Each Other,Taylor Edwards,2LMvoFcHZ0G38iO4Jra8ki,Born in July,161632,40,2023,,https://open.spotify.com/track/2K52TQ4HqTz2ZbCrhkFw0p,2021,17653.0,"['country pop', 'modern country pop']",7.0,34.0,97.983,0.802,2.0,1.0,4.0,0.0295,0.637,0.508,0.559,0.0865,0.0,-3.687
43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Lover,170640,72,2023,,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN,2019,108717184.0,['pop'],18.0,100.0,92.875,0.316,5.0,1.0,4.0,0.519,0.664,0.541,0.298,0.0812,2.03e-06,-10.345
5rCt377EMkCJ0D0sldd5t8,Penthouse,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,Rolling Up the Welcome Mat,183080,61,2023,country; pop country,https://open.spotify.com/track/5rCt377EMkCJ0D0sldd5t8,2023,1143657.0,"['contemporary country', 'country']",6.0,65.0,75.068,0.447,5.0,1.0,4.0,0.0367,0.499,0.53,0.706,0.0868,0.0,-5.083
4kkeuVl6gF3RMqE4Nn5W3E,E.T.,Katy Perry,6jJ0s89eD6GaHleKKya26X,Teenage Dream,206373,70,2023,pop,https://open.spotify.com/track/4kkeuVl6gF3RMqE4Nn5W3E,2010,32739650.0,['pop'],12.0,81.0,150.183,0.863,5.0,0.0,4.0,0.0773,0.602,0.732,0.0178,0.389,0.0,-5.423
7ySUcLPVX7KudhnmNcgY2D,S&M,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Loud,243600,89,2023,,https://open.spotify.com/track/7ySUcLPVX7KudhnmNcgY2D,2010,59527443.0,"['barbadian pop', 'pop', 'urban contemporary']",13.0,87.0,127.972,0.684,1.0,1.0,4.0,0.0411,0.769,0.835,0.0105,0.0887,0.000125,-5.019
3Yt9lRtS5V4nbJnwcgFgvC,You Da One,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Talk That Talk,200013,78,2023,,https://open.spotify.com/track/3Yt9lRtS5V4nbJnwcgFgvC,2011,59527443.0,"['barbadian pop', 'pop', 'urban contemporary']",11.0,87.0,127.05,0.715,5.0,0.0,4.0,0.0425,0.702,0.863,0.503,0.126,2.44e-05,-5.377
16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),"Cobra Starship, Sabi",2aYJ5LAta2ScCdfLhKgZOY,Night Shades,215693,78,2023,,https://open.spotify.com/track/16Of7eeW44kt0a1M0nitHM,2011,493269.0,"['neon pop punk', 'pop punk', 'post-teen pop']",10.0,54.0,131.959,0.857,7.0,0.0,4.0,0.0535,0.668,0.748,0.0191,0.0385,6.71e-06,-2.944
6yARPLK0PV4heEyh7pVMGz,Part Of Me,Katy Perry,6jJ0s89eD6GaHleKKya26X,Teenage Dream: The Complete Confection,216160,76,2023,pop,https://open.spotify.com/track/6yARPLK0PV4heEyh7pVMGz,2012,32739650.0,['pop'],19.0,81.0,130.01,0.922,5.0,1.0,4.0,0.0353,0.667,0.761,0.000354,0.0867,0.0,-4.645
6qn9YLKt13AGvpq9jfO8py,We Found Love,"Rihanna, Calvin Harris",5pKCCKE2ajJHZ9KAiaK11H,Talk That Talk,215226,88,2023,,https://open.spotify.com/track/6qn9YLKt13AGvpq9jfO8py,2011,59527443.0,"['barbadian pop', 'pop', 'urban contemporary']",11.0,87.0,127.986,0.766,1.0,1.0,4.0,0.0383,0.734,0.6,0.025,0.108,0.00138,-4.485
2tpfxAXiI52znho4WE3XFA,Talking Body,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,Queen Of The Clouds,238426,76,2023,,https://open.spotify.com/track/2tpfxAXiI52znho4WE3XFA,2014,3544570.0,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",19.0,69.0,119.999,0.761,4.0,0.0,4.0,0.0338,0.736,0.114,0.0966,0.0823,0.0,-5.449
12cZWGf5ZgLcKubEW9mx5q,HOPE,NF,6fOMl44jA4Sp5b9PpYCkzz,HOPE,264473,68,2023,christian hip hop,https://open.spotify.com/track/12cZWGf5ZgLcKubEW9mx5q,2023,9738766.0,"['hip hop', 'pop rap']",1.0,76.0,100.559,0.787,0.0,0.0,3.0,0.212,0.546,0.497,0.396,0.0619,0.0,-4.023
6gHeWGamtOYHBd1LBZ7Fv6,There,Stray Kids,2dIgFjalVxs4ThymZ67YCE,There,215373,53,2023,k-pop; noise music,https://open.spotify.com/track/6gHeWGamtOYHBd1LBZ7Fv6,2023,15173090.0,"['k-pop', 'k-pop boy group', 'pop']",1.0,79.0,79.984,0.631,1.0,0.0,4.0,0.122,0.712,0.298,0.19,0.106,0.0,-5.719
0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,"Jeremih, YG",3KV3p5EY4AvKxOlhGHORLg,Late Nights: The Album,266840,80,2023,,https://open.spotify.com/track/0Dc7J9VPV4eOInoxUiZrsL,2015,6537442.0,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",15.0,70.0,98.052,0.527,2.0,1.0,4.0,0.0997,0.856,0.386,0.392,0.11,0.0,-5.225
45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,Sean Kingston,6S0dmVVn4udvppDhZIWxCr,Eenie Meenie EP,201653,64,2023,,https://open.spotify.com/track/45O0tUN9Bh6LH4eNxQ07AT,2020,3234830.0,"['dance pop', 'miami hip hop', 'pop']",3.0,68.0,121.212,0.639,1.0,1.0,4.0,0.0316,0.734,0.836,0.0348,0.102,0.0,-3.241
1rUQmXEy41tXwHIKFECNTa,Wide Awake,Katy Perry,6jJ0s89eD6GaHleKKya26X,Teenage Dream: The Complete Confection,220933,80,2023,pop,https://open.spotify.com/track/1rUQmXEy41tXwHIKFECNTa,2012,32739650.0,['pop'],19.0,81.0,160.035,0.681,5.0,1.0,4.0,0.0359,0.511,0.555,0.0843,0.503,6.73e-06,-5.103
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Santa Tell Me,204093,67,2023,pop,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2014,95921722.0,['pop'],1.0,90.0,191.9,0.621,7.0,1.0,4.0,0.116,0.525,0.591,0.0489,0.294,0.0,-7.364
1PuzhB7VJ2ubpmAEvQj7C6,Drop That Low (When I Dip),"Tujamo, Kid Ink",2vVNxGBvKRQMWwI5c8KmYh,Drop That Low (When I Dip),153809,47,2023,,https://open.spotify.com/track/1PuzhB7VJ2ubpmAEvQj7C6,2023,264669.0,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house']",1.0,58.0,126.366,0.799,5.0,0.0,4.0,0.177,0.446,0.263,0.0619,0.101,0.00213,-4.58
1dl3vuXJS9anUXE7XnNP75,Get Ugly,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Everything Is 4,200492,64,2023,,https://open.spotify.com/track/1dl3vuXJS9anUXE7XnNP75,2015,11922459.0,"['dance pop', 'pop']",11.0,75.0,111.066,0.683,9.0,0.0,4.0,0.12,0.75,0.539,0.0462,0.297,1.32e-06,-4.829
7HKgmhsgsJw1Q61brYE4o3,F It Up,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,2Sides (Side 1),157078,41,2023,,https://open.spotify.com/track/7HKgmhsgsJw1Q61brYE4o3,2019,11922459.0,"['dance pop', 'pop']",6.0,75.0,100.006,0.853,11.0,0.0,4.0,0.123,0.847,0.811,0.11,0.14,0.0,-4.724
5DV4ZSCqbFv74ui3ZhimXo,Coño,"Jason Derulo, Puri, Jhorrmountain",07YZf4WDAMNwqr4jfgOZ8y,Coño,111852,62,2023,,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo,2020,11922459.0,"['dance pop', 'pop']",1.0,75.0,100.037,0.528,9.0,1.0,4.0,0.181,0.899,0.456,0.000554,0.105,0.0101,-5.442
1ZNDa26Rrj8VVOnsV7q1Dj,All About It,Deep Chills,12rBrcOPP50qIan8ew4iTP,All About It,135642,49,2023,tropical house; lounge,https://open.spotify.com/track/1ZNDa26Rrj8VVOnsV7q1Dj,2020,105863.0,['tropical house'],1.0,53.0,108.055,0.564,7.0,1.0,4.0,0.0328,0.741,0.884,0.307,0.171,0.0,-8.777
6KkSvREHsN9bFe1zrH3jVB,life after life,elijah woods,3IR6DvP0x2a6oUSist9UMu,life after life,147592,42,2023,pop singer-songwriter,https://open.spotify.com/track/6KkSvREHsN9bFe1zrH3jVB,2023,326226.0,['singer-songwriter pop'],1.0,62.0,147.899,0.624,8.0,1.0,4.0,0.108,0.649,0.163,0.189,0.111,0.0,-7.428
1JXoYzZXVW7H829mHfiWRm,That's What I Get,charlieonnafriday,1hmTCch4tWOJmdqkf8nSRA,That's What I Get,150604,51,2023,,https://open.spotify.com/track/1JXoYzZXVW7H829mHfiWRm,2023,342098.0,['singer-songwriter pop'],2.0,59.0,142.959,0.722,1.0,1.0,4.0,0.0454,0.814,0.47,0.33,0.0713,0.0,-5.487
0KpWiHVmIFDTvai20likX4,drunk text,Henry Moodie,7hr9W3IjXcm3UlLY7guLk5,drunk text,187263,3,2023,,https://open.spotify.com/track/0KpWiHVmIFDTvai20likX4,2023,361244.0,['singer-songwriter pop'],1.0,67.0,185.636,0.401,0.0,1.0,3.0,0.0851,0.382,0.145,0.286,0.0851,0.0,-8.955
1FSfCzJd8aSQ0nqTSbN4PO,Piano,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Yours Truly,234426,57,2023,pop,https://open.spotify.com/track/1FSfCzJd8aSQ0nqTSbN4PO,2013,95921722.0,['pop'],12.0,90.0,120.017,0.804,1.0,0.0,4.0,0.0815,0.738,0.725,0.164,0.826,0.0,-4.286
2UcK3xgGDxPSyKzKqyPv0s,Girl in the Mirror,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,UglyDolls (Original Motion Picture Soundtrack),158066,62,2023,,https://open.spotify.com/track/2UcK3xgGDxPSyKzKqyPv0s,2019,9009684.0,"['dance pop', 'pop']",16.0,76.0,106.966,0.69,2.0,1.0,4.0,0.0352,0.748,0.513,0.0615,0.296,0.0,-3.053
4IvuPZogXbY7LODs7qzr0W,Carried Away (Love To Love) (with Madison Beer),"Surf Mesa, Madison Beer",1lmU3giNF3CSbkVSQmLpHQ,Carried Away (Love To Love) (with Madison Beer),182653,57,2023,,https://open.spotify.com/track/4IvuPZogXbY7LODs7qzr0W,2021,170655.0,['pop edm'],1.0,58.0,141.971,0.683,1.0,1.0,4.0,0.0364,0.518,0.304,0.346,0.311,0.0,-5.295
7bevK9DJVy1a16426t2WQ1,Love You Like Me,William Singe,5exS0bytCYdixgv02DaCm3,Love You Like Me,218614,57,2023,,https://open.spotify.com/track/7bevK9DJVy1a16426t2WQ1,2019,611223.0,['pop r&b'],1.0,55.0,112.004,0.514,5.0,0.0,4.0,0.0759,0.756,0.332,0.47,0.124,0.0,-7.364
5cPdJLM4dTbC3YPs2jYAoe,No Limits,DaniLeigh,0XIKGBo9PnK1ApI5tZA60d,No Limits,100346,43,2023,r&b,https://open.spotify.com/track/5cPdJLM4dTbC3YPs2jYAoe,2019,1298024.0,"['r&b', 'rap latina']",1.0,53.0,133.965,0.458,6.0,0.0,4.0,0.121,0.858,0.242,0.451,0.108,4.32e-06,-8.492
69eXHDgEEQ6itzt03E7fKz,Cravin (feat. G-Eazy),"DaniLeigh, G-Eazy",0XIKGBo9PnK1ApI5tZA60d,Cravin,178906,52,2023,r&b,https://open.spotify.com/track/69eXHDgEEQ6itzt03E7fKz,2019,1298024.0,"['r&b', 'rap latina']",1.0,53.0,97.025,0.538,4.0,0.0,4.0,0.246,0.834,0.536,0.191,0.113,0.0,-5.54
0uhM3a59WXfYEsxbmjga6S,BOYTOY,Halle Abadi,7mA4vx3PZgpnmvmvYblrTW,BOYTOY,110000,0,2023,pop singer-songwriter,https://open.spotify.com/track/0uhM3a59WXfYEsxbmjga6S,2022,52552.0,['singer-songwriter pop'],1.0,42.0,127.034,0.467,4.0,0.0,4.0,0.0764,0.849,0.82,0.181,0.162,0.0,-6.624
7BiEgR5r0yMmFoWC9kOTGf,DON QUIXOTE,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Face the Sun,172360,62,2023,k-pop,https://open.spotify.com/track/7BiEgR5r0yMmFoWC9kOTGf,2022,11246705.0,"['k-pop', 'k-pop boy group']",9.0,76.0,76.453,0.837,1.0,1.0,4.0,0.0992,0.733,0.606,0.0671,0.0939,0.0,-4.537
5QzjOeD7eXFZpVVyVC7ls2,MOVE,TNX,0DRiXmEOc6dJ6Rug3xi4HZ,WAY UP,212403,44,2023,k-pop; noise music,https://open.spotify.com/track/5QzjOeD7eXFZpVVyVC7ls2,2022,174746.0,['k-pop boy group'],5.0,41.0,171.993,0.836,11.0,0.0,4.0,0.219,0.689,0.716,0.0334,0.313,0.0,-3.706
2U0OFeCqnj9oFk3TLXTMmj,No Games,Swif7,31qwjgvIiGA2TSON0W5Yka,Be Swif7,156800,44,2023,,https://open.spotify.com/track/2U0OFeCqnj9oFk3TLXTMmj,2020,20653.0,[],13.0,43.0,74.997,0.617,2.0,1.0,4.0,0.034,0.643,0.253,0.311,0.13,0.506,-7.309
7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,149546,81,2023,,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2019,43611311.0,"['dfw rap', 'melodic rap', 'pop', 'rap']",17.0,86.0,99.96,0.539,11.0,0.0,4.0,0.208,0.829,0.388,0.136,0.103,1.78e-06,-7.359
6Se3x9ANMLv0dCDsjGmEjh,do re mi,blackbear,2cFrymmkijnjDg9SS92EPM,digital druglord,212027,78,2023,,https://open.spotify.com/track/6Se3x9ANMLv0dCDsjGmEjh,2017,4928073.0,['pop'],10.0,71.0,111.001,0.593,8.0,1.0,3.0,0.0524,0.745,0.17,0.00522,0.123,5.06e-06,-6.35
7zl7kehxesNEo2pYkKXTSe,Killer (feat. Jack Harlow & Cordae) - Remix,"Eminem, Jack Harlow, Cordae",7dGJo4pcD2V6oG8kP0tJRR,Killer (feat. Jack Harlow & Cordae) [Remix],236665,64,2023,rap; hip hop,https://open.spotify.com/track/7zl7kehxesNEo2pYkKXTSe,2021,83371408.0,"['detroit hip hop', 'hip hop', 'rap']",1.0,87.0,99.01,0.73,11.0,0.0,4.0,0.274,0.924,0.848,0.0525,0.113,0.0,-6.125
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,177000,86,2023,hip hop; west coast hip hop,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017,27713394.0,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",14.0,87.0,150.011,0.621,1.0,0.0,4.0,0.102,0.908,0.421,0.000282,0.0958,5.39e-05,-6.638
7gd01LMH2gBcoDngSt8sq9,Next To You (feat. Justin Bieber),"Chris Brown, Justin Bieber",7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),265813,77,2023,r&b,https://open.spotify.com/track/7gd01LMH2gBcoDngSt8sq9,2011,21475109.0,"['r&b', 'rap']",18.0,84.0,114.974,0.676,8.0,1.0,4.0,0.037,0.67,0.349,0.0201,0.11,0.0,-4.725
7bRz4TuVPUqb97BFcLPCqM,If I Ever,Conor Maynard,6mU8ucezzms5I2kNH6HNlu,If I Ever,194181,45,2023,,https://open.spotify.com/track/7bRz4TuVPUqb97BFcLPCqM,2023,2076312.0,"['post-teen pop', 'talent show', 'uk pop', 'viral pop']",1.0,61.0,109.958,0.679,9.0,0.0,4.0,0.0341,0.754,0.666,0.0839,0.0948,0.0,-5.594
5FHPvs8RxWBQXP2Rq9I2B2,You Only Love Me,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,You Only Love Me,148920,0,2023,,https://open.spotify.com/track/5FHPvs8RxWBQXP2Rq9I2B2,2023,8248713.0,"['dance pop', 'pop', 'uk pop']",1.0,68.0,110.151,0.727,7.0,1.0,4.0,0.0689,0.67,0.412,0.277,0.52,0.0,-5.477
1SFA5zEVOsLhEg7ynbvQFT,Luv Me a Little,"ILLENIUM, Nina Nesbitt",45eNHdiiabvmbp4erw26rg,Luv Me A Little,224615,47,2023,melodic bass; future bass; edm,https://open.spotify.com/track/1SFA5zEVOsLhEg7ynbvQFT,2023,1492758.0,"['edm', 'melodic dubstep', 'pop dance']",1.0,68.0,155.998,0.769,5.0,1.0,4.0,0.0448,0.478,0.157,0.168,0.156,0.0,-5.092
5iscY6uoraOqqKurX7G8S9,Drop,"Connor Price, Zensery",5zixe6AbgXPqt4c1uSl94L,Drop,128691,53,2023,,https://open.spotify.com/track/5iscY6uoraOqqKurX7G8S9,2023,1293601.0,['singer-songwriter pop'],1.0,71.0,124.042,0.616,1.0,0.0,4.0,0.0778,0.919,0.431,0.000516,0.0752,0.000203,-5.215
3fqBhOtYA62A5D20j8OaQY,I'll Be Waiting,Cian Ducrot,49jTY62Cpw3RYo4dLuG43W,I'll Be Waiting,172547,1,2023,,https://open.spotify.com/track/3fqBhOtYA62A5D20j8OaQY,2022,398906.0,"['irish pop', 'singer-songwriter pop']",2.0,59.0,155.913,0.651,1.0,1.0,4.0,0.043,0.514,0.525,0.349,0.0776,0.0,-4.039
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,Heaven & Hell,174760,76,2023,,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm,2020,6732644.0,['pop'],16.0,77.0,116.001,0.934,9.0,0.0,4.0,0.07,0.614,0.436,0.0697,0.121,0.0,-3.709
7CkBMJ6tGJu3aRMPstGiWI,Brace It (feat. Ed Sheeran),"Ishawna, Ed Sheeran",6qA0pd4E3zPAw9gmo5Kn80,Brace It (feat. Ed Sheeran),187290,39,2023,dancehall,https://open.spotify.com/track/7CkBMJ6tGJu3aRMPstGiWI,2022,42268.0,"['dancehall', 'dancehall queen', 'riddim']",1.0,25.0,97.035,0.706,4.0,0.0,4.0,0.0837,0.845,0.498,0.0571,0.122,0.0,-4.626
21H0pUV2uPIPcFnFhgTBjo,Woke Up in Love,"Kygo, Gryffin, Calum Scott",23fqKkggKUBHNkbKtXEls4,Woke Up in Love,216873,62,2023,tropical house,https://open.spotify.com/track/21H0pUV2uPIPcFnFhgTBjo,2022,8312282.0,"['edm', 'pop', 'pop dance', 'tropical house']",1.0,77.0,106.015,0.585,2.0,1.0,4.0,0.0369,0.643,0.188,0.225,0.0927,0.0,-5.994
1U56SWcLxXtqcVqRJ4JFLf,Tomahawk,Kid Ink,6KZDXtSj0SzGOV705nNeh3,Missed Calls,202138,39,2023,,https://open.spotify.com/track/1U56SWcLxXtqcVqRJ4JFLf,2018,2941414.0,"['pop rap', 'rap', 'southern hip hop', 'trap']",7.0,63.0,143.994,0.506,1.0,0.0,4.0,0.0545,0.756,0.315,0.137,0.158,1.75e-06,-7.067
4qyalTRMRH5YuEntvvMvq0,Come Back...Be Here,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Red (Deluxe Edition),222706,47,2022,,https://open.spotify.com/track/4qyalTRMRH5YuEntvvMvq0,2012,108717184.0,['pop'],22.0,100.0,79.926,0.548,4.0,1.0,4.0,0.0254,0.483,0.217,0.00471,0.0997,2.01e-06,-6.291
